stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
724500,03928,2016,03,12,56.4,24,48.6,24,1015.2,21,967.0,24,6.2,24,8.4,24,13.0,999.9,73.0,,41.0,,0.06,G,999.9,1,1,0,0,0,0
724500,03928,2016,03,13,57.9,24,53.4,24,1006.6,18,959.2,24,6.8,24,7.1,24,11.1,999.9,64.9,,51.1,,0.03,G,999.9,0,1,0,0,1,0
724500,03928,2016,03,14,57.8,24,48.5,24,1003.3,17,957.1,24,5.5,24,6.6,24,17.1,21.0,80.1,,46.0,,0.77,G,999.9,1,0,0,0,0,0
724500,03928,2016,03,15,60.2,24,41.0,24,1001.8,24,955.4,24,10.0,24,14.4,24,27.0,38.1,80.1,,46.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,16,49.5,24,24.9,24,1015.6,24,967.5,24,10.0,24,9.7,24,19.0,22.9,68.0,,34.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,17,50.1,24,24.9,24,1016.4,24,968.2,24,10.0,24,4.4,24,15.9,999.9,66.0,,34.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,18,46.9,24,27.8,24,1018.0,24,969.9,24,9.9,24,15.2,24,22.0,28.0,66.0,,37.9,,0.0,G,999.9,0,1,1,0,0,0
724500,03928,2016,03,19,38.4,24,19.3,24,1025.8,24,976.6,24,10.0,24,10.3,24,21.0,32.1,50.0,,27.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,20,38.0,24,18.2,24,1029.7,24,980.1,24,10.0,24,10.7,24,21.0,999.9,50.0,,27.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,21,44.4,24,22.0,24,1022.4,24,972.8,24,10.0,24,12.8,24,28.0,35.9,70.0,,27.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,22,60.4,24,34.9,24,1005.4,24,957.6,24,10.0,24,19.1,24,26.0,33.0,77.0,*,50.0,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,23,67.6,24,42.3,23,996.1,23,949.7,24,9.7,24,23.6,24,34.0,45.1,78.1,,59.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,24,45.7,24,24.0,24,1010.2,23,961.9,24,9.7,24,21.0,24,29.9,36.9,69.8,*,36.0,*,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2016,03,25,44.4,24,21.4,24,1013.9,24,965.1,24,10.0,24,8.2,24,19.0,27.0,64.0,,25.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,26,55.2,24,35.4,24,1010.7,24,963.2,24,9.6,24,12.7,24,20.0,26.0,64.0,*,48.0,*,0.03,G,999.9,0,1,0,0,0,0
724500,03928,2016,03,27,41.0,24,29.0,24,1020.5,23,971.9,24,8.4,24,11.9,24,18.1,22.9,64.0,,32.0,,0.58,G,3.9,0,1,1,0,1,0
724500,03928,2016,03,28,46.4,24,27.7,24,1019.5,24,970.5,24,10.0,24,9.8,24,18.1,25.1,68.0,,30.0,,0.01,G,3.9,0,0,0,0,0,0
724500,03928,2016,03,29,56.8,24,31.8,24,1013.5,24,965.3,24,9.8,24,15.7,24,22.9,32.1,69.1,*,50.0,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,30,68.3,24,50.8,24,1002.6,22,955.8,24,10.0,24,15.1,24,22.9,29.9,81.0,,48.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,03,31,58.2,24,34.6,24,1002.3,19,955.6,24,10.0,24,13.1,24,24.1,28.9,81.0,,46.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,01,47.0,24,24.7,24,1015.9,24,967.8,24,10.0,24,10.6,24,17.1,28.9,66.0,,34.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,02,48.2,24,22.5,24,1020.6,24,971.8,24,10.0,24,8.8,24,15.9,19.0,73.9,,27.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,03,58.9,24,31.1,24,1016.2,24,967.9,24,10.0,24,9.7,24,22.0,28.0,80.1,*,39.0,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,04,64.5,24,31.0,24,1016.3,24,969.1,24,9.6,24,9.1,24,14.0,18.1,81.0,,39.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,05,66.7,24,34.5,24,1016.5,24,968.4,24,8.6,24,16.3,24,35.0,45.1,87.1,,48.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,06,64.3,24,31.0,24,1011.2,24,964.2,24,10.0,24,19.9,24,33.0,44.1,87.1,,51.1,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2016,04,07,60.6,24,30.8,24,1014.5,24,967.1,24,10.0,24,12.3,24,26.0,34.0,73.9,,48.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,08,55.3,24,24.0,24,1020.9,24,972.7,24,10.0,24,8.1,24,19.0,22.0,73.0,,36.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,09,57.1,24,31.6,24,1017.0,24,968.7,24,10.0,24,13.1,24,25.1,33.0,73.9,,36.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,10,67.3,24,48.5,24,1005.1,23,958.0,24,10.0,24,16.8,24,25.1,35.9,84.9,,43.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,11,59.9,24,39.7,24,1014.4,23,966.8,24,9.9,24,13.9,24,26.0,32.1,84.9,,50.0,,0.1,G,999.9,0,1,0,0,1,0
724500,03928,2016,04,12,53.0,24,25.8,24,1023.8,24,975.2,24,10.0,24,6.6,24,9.9,15.9,66.9,,41.0,,0.04,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,13,56.6,24,39.6,24,1019.3,24,971.1,24,10.0,24,6.5,24,15.0,999.9,68.0,,41.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,14,57.0,24,46.6,24,1017.1,24,969.0,24,9.9,24,7.9,24,14.0,19.0,73.0,,43.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,15,62.4,24,49.5,24,1012.0,24,964.5,24,10.0,24,12.3,24,21.0,27.0,77.0,,43.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,16,65.7,24,54.5,24,1011.7,20,964.8,24,10.0,24,17.2,24,24.1,32.1,77.0,,51.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,17,62.6,24,57.4,24,1016.6,19,969.4,24,8.5,24,13.3,24,22.9,33.0,71.1,,60.1,,0.78,G,999.9,0,1,0,0,1,0
724500,03928,2016,04,18,58.1,24,53.7,24,1020.5,16,972.7,24,7.9,24,8.7,24,18.1,999.9,64.9,,50.0,,0.56,G,999.9,0,1,0,0,0,0
724500,03928,2016,04,19,57.5,24,49.4,24,1021.0,23,973.2,24,10.0,24,5.4,24,8.9,999.9,70.0,,44.1,,0.09,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,20,58.9,24,50.2,24,1014.8,20,967.3,24,9.2,24,9.7,24,18.1,999.9,70.0,,44.1,,1.16,G,999.9,0,1,0,0,1,0
724500,03928,2016,04,21,60.6,24,46.9,24,1014.2,24,966.6,24,10.0,24,8.6,24,17.1,24.1,75.0,,45.0,,0.02,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,22,61.8,24,46.3,24,1018.0,24,970.4,23,10.0,24,6.1,24,9.9,15.9,75.0,,45.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,23,65.0,24,48.5,24,1015.8,24,968.0,24,9.6,24,10.2,24,22.9,28.9,81.0,,48.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,24,69.9,24,53.4,24,1005.9,24,958.9,24,10.0,24,18.0,24,26.0,36.9,82.0,,48.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,25,70.3,24,59.7,24,1003.3,22,956.9,24,9.9,24,9.8,24,22.0,28.9,82.0,,60.1,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2016,04,26,73.5,24,64.8,24,1001.7,16,954.6,24,9.2,24,11.5,24,18.1,27.0,82.0,,62.1,,0.0,G,999.9,0,1,0,1,1,0
724500,03928,2016,04,27,59.4,24,51.5,24,1000.9,17,954.2,24,8.9,24,11.0,24,19.0,31.1,66.0,*,55.0,*,2.75,G,999.9,0,1,0,0,1,0
724500,03928,2016,04,28,55.6,24,40.7,24,1011.7,24,964.1,24,10.0,24,8.7,24,15.9,22.0,69.1,,46.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,04,29,54.3,24,46.9,24,1012.7,20,964.3,24,8.2,24,16.6,24,34.0,999.9,69.1,,46.9,,0.0,G,999.9,0,1,0,1,1,0
724500,03928,2016,04,30,55.3,24,48.2,24,1006.4,22,959.0,24,9.0,24,11.5,24,17.1,22.9,64.0,,48.9,,0.73,G,999.9,0,1,0,0,0,0
724500,03928,2016,05,01,50.3,24,41.1,24,1015.6,22,967.9,24,10.0,24,10.6,24,18.1,22.9,64.0,,42.1,,0.03,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,02,53.5,24,41.6,24,1020.7,22,972.3,24,10.0,24,10.2,24,14.0,21.0,66.0,,42.1,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2016,05,03,56.0,24,41.7,24,1017.7,24,969.6,24,10.0,24,4.7,24,13.0,15.9,73.0,,41.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,04,63.2,24,41.9,24,1015.8,24,968.2,24,10.0,24,10.4,24,18.1,25.1,75.9,,41.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,05,63.0,24,39.1,24,1017.5,24,969.8,24,10.0,24,4.5,24,12.0,999.9,82.0,,36.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,06,67.1,24,46.3,24,1016.6,24,969.0,24,10.0,24,6.6,24,15.9,999.9,82.9,,44.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,07,68.4,24,51.6,24,1012.4,24,965.1,24,10.0,24,10.9,24,18.1,26.0,84.0,,48.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,08,67.4,24,57.8,24,1006.5,21,959.5,24,9.7,24,9.6,24,15.0,999.9,84.0,,53.1,,0.0,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,09,68.7,24,61.2,24,1000.7,21,954.2,24,9.7,24,15.8,24,28.9,41.0,79.0,*,55.4,*,0.16,G,999.9,0,1,0,1,1,0
724500,03928,2016,05,10,64.7,24,53.3,24,1005.4,24,958.4,24,10.0,24,6.2,24,12.0,15.9,84.9,,50.0,,0.29,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,11,71.4,24,58.3,24,1010.9,22,964.2,24,9.8,24,12.2,24,17.1,24.1,84.9,,50.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,12,66.8,24,45.9,24,1021.0,24,973.5,24,10.0,24,8.1,24,18.1,25.1,77.0,,53.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,13,67.1,24,49.1,24,1019.0,24,971.2,24,10.0,24,10.9,24,27.0,48.0,86.0,,50.0,,0.0,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,14,55.0,24,34.4,24,1024.3,24,976.1,24,10.0,24,14.0,24,24.1,33.0,71.1,*,46.0,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,15,58.0,24,35.3,24,1022.3,24,973.9,24,10.0,24,7.0,24,12.0,14.0,66.0,,46.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,16,56.6,24,49.6,24,1015.2,22,967.3,24,7.8,24,8.3,24,15.0,20.0,66.0,,52.0,,0.42,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,17,55.2,24,50.7,24,1018.1,20,969.7,24,8.0,24,8.7,24,14.0,21.0,62.1,,52.0,,0.93,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,18,56.2,24,45.9,24,1023.4,24,975.0,24,10.0,24,5.6,24,12.0,999.9,68.0,,44.1,,0.01,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,19,56.8,24,49.0,24,1019.4,24,971.2,24,9.6,24,8.3,24,12.0,999.9,68.0,,44.1,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2016,05,20,60.0,24,53.4,24,1015.7,21,968.0,24,9.8,24,8.4,24,11.1,20.0,71.1,,50.0,,0.09,G,999.9,0,1,0,0,0,0
724500,03928,2016,05,21,66.0,24,57.7,24,1017.7,24,970.1,24,10.0,24,12.2,24,20.0,25.1,77.0,,55.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,22,72.3,24,61.0,24,1015.0,24,967.6,24,10.0,24,16.7,24,22.9,33.0,82.9,,57.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,23,69.8,24,63.1,24,1008.7,19,962.1,24,8.4,24,16.7,24,22.9,31.1,82.9,,61.0,,0.0,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,24,72.6,24,65.9,24,1009.6,23,963.0,24,9.6,24,11.8,24,17.1,22.0,82.9,,63.0,,1.68,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,25,74.0,24,65.8,24,1008.8,19,962.2,24,9.1,24,13.8,24,22.0,32.1,90.0,,62.1,,2.38,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,26,78.8,24,71.4,24,1006.9,22,960.6,23,8.5,24,9.6,24,17.1,25.1,90.0,,62.1,,1.09,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,27,69.0,24,62.2,24,1004.3,17,957.9,24,9.7,24,10.3,24,22.9,35.9,84.0,,60.1,,0.63,G,999.9,0,1,0,0,1,0
724500,03928,2016,05,28,67.6,24,57.2,24,1008.4,23,961.5,24,10.0,24,8.5,24,14.0,999.9,82.9,,55.9,,0.11,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,29,73.6,24,61.0,24,1016.5,24,969.5,24,10.0,24,4.6,24,17.1,24.1,84.9,,55.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,30,72.6,24,59.3,24,1015.1,24,968.0,24,10.0,24,6.2,24,15.9,21.0,84.9,,60.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2016,05,31,70.4,24,61.4,24,1012.2,22,965.4,24,9.5,24,7.9,24,15.0,999.9,82.9,,63.0,,0.13,G,999.9,0,1,0,0,1,0
