stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
724500,03928,2015,05,24,62.7,24,59.2,24,1011.3,20,963.9,24,9.7,24,7.6,24,21.0,26.0,70.0,,55.0,,1.98,G,999.9,0,1,0,0,1,0
724500,03928,2015,05,25,65.8,24,61.2,24,1009.3,19,962.1,24,10.0,24,12.0,24,22.9,28.9,80.1,,57.9,,0.14,G,999.9,0,1,0,0,1,0
724500,03928,2015,05,26,66.9,24,57.6,24,1011.0,22,963.8,24,9.2,24,7.2,24,22.9,29.9,82.0,,55.9,,0.56,G,999.9,0,1,0,0,1,0
724500,03928,2015,05,27,70.0,24,61.3,24,1015.8,24,968.5,24,10.0,24,7.1,24,22.9,999.9,82.9,,55.9,,0.02,G,999.9,0,1,0,0,1,0
724500,03928,2015,05,28,71.7,24,63.7,24,1015.1,21,968.2,24,9.8,24,8.6,24,18.1,24.1,82.9,,59.0,,0.51,G,999.9,0,1,0,0,1,0
724500,03928,2015,05,29,71.8,24,64.2,24,1012.8,19,965.9,24,9.7,24,5.7,24,14.0,19.0,80.1,,63.0,,0.08,G,999.9,0,1,0,0,1,0
724500,03928,2015,05,30,63.1,24,53.8,24,1018.2,24,970.8,24,10.0,24,11.2,24,18.1,27.0,80.1,,55.0,,0.05,G,999.9,0,1,0,0,0,0
724500,03928,2015,05,31,64.9,24,54.0,24,1020.0,23,972.5,24,10.0,24,5.6,24,12.0,999.9,73.9,,55.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,01,65.9,24,55.9,24,1018.5,24,971.0,24,10.0,24,7.3,24,11.1,17.1,77.0,,59.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,02,73.3,24,60.3,24,1014.5,24,967.4,24,10.0,24,11.5,24,18.1,24.1,88.0,,59.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,03,78.9,24,65.9,24,1009.5,24,963.1,24,10.0,24,13.9,24,21.0,25.1,90.0,,63.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,04,79.9,24,66.7,24,1011.2,24,964.7,24,10.0,24,12.6,24,22.9,31.1,91.0,,69.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,05,78.7,24,64.7,24,1014.5,24,968.0,24,10.0,24,12.0,24,27.0,39.0,91.0,,64.9,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,06,06,81.2,24,65.6,24,1013.9,24,967.4,24,9.9,24,10.0,24,17.1,25.1,91.9,,64.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,07,83.2,24,63.8,24,1009.5,24,963.3,24,10.0,24,12.6,24,21.0,26.0,96.1,,70.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,08,80.8,24,59.9,24,1011.7,24,965.3,24,10.0,24,6.7,24,22.0,35.9,96.1,,66.0,,0.02,G,999.9,0,1,0,0,1,0
724500,03928,2015,06,09,81.7,24,58.9,24,1011.4,24,965.0,24,10.0,24,4.8,24,9.9,999.9,98.1,,66.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,10,84.9,24,63.4,24,1007.5,24,961.4,24,10.0,24,10.0,24,19.0,32.1,99.0,,66.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,11,85.2,24,64.1,24,1004.0,24,958.1,24,9.9,24,15.6,24,22.9,29.9,99.0,,71.1,,0.06,G,999.9,0,1,0,0,0,0
724500,03928,2015,06,12,75.2,24,65.5,24,1008.3,20,961.9,24,8.6,24,7.7,24,15.9,20.0,96.1,,68.0,,1.07,G,999.9,0,1,0,0,1,0
724500,03928,2015,06,13,72.2,24,66.2,24,1010.2,21,963.6,24,9.5,24,8.0,24,14.0,999.9,80.1,,68.0,,0.15,G,999.9,0,1,0,0,0,0
724500,03928,2015,06,14,76.8,24,68.4,24,1009.7,22,963.2,24,9.5,24,9.3,24,19.0,22.9,88.0,,68.0,,0.69,G,999.9,0,1,0,0,1,0
724500,03928,2015,06,15,76.1,24,67.0,24,1012.3,20,965.7,24,10.0,24,8.1,24,14.0,19.0,88.0,,70.0,,0.61,G,999.9,0,1,0,0,0,0
724500,03928,2015,06,16,73.7,24,64.0,24,1017.1,22,970.2,24,9.7,24,7.6,24,13.0,999.9,84.9,,69.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,17,76.5,24,68.6,24,1014.6,20,967.9,24,8.6,24,5.6,24,11.1,999.9,84.9,,69.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,18,77.3,24,67.9,24,1012.8,24,966.3,24,9.9,24,7.8,24,20.0,29.9,84.9,,71.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,19,78.5,24,67.1,24,1014.0,24,967.3,24,10.0,24,5.7,24,11.1,999.9,89.1,,70.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,20,84.5,24,67.4,24,1009.2,24,962.9,24,10.0,24,13.0,24,22.9,29.9,97.0,,70.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,21,84.1,24,68.2,24,1010.7,24,964.4,24,10.0,24,14.0,24,22.0,27.0,97.0,,73.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,22,84.3,24,70.4,24,1010.3,24,964.1,24,10.0,24,17.8,24,24.1,34.0,95.0,,73.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,23,86.0,24,65.1,24,1015.1,24,968.7,24,10.0,24,10.2,24,19.0,22.9,95.0,,75.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,24,84.9,24,65.4,24,1015.7,24,969.2,24,10.0,24,13.1,24,21.0,27.0,97.0,,73.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,25,86.5,24,64.6,24,1013.2,24,966.9,24,10.0,24,13.5,24,19.0,22.9,98.1,,73.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,26,80.5,24,66.0,24,1011.9,19,965.8,24,9.7,24,9.7,24,14.0,21.0,98.1,,71.1,,0.19,G,999.9,0,1,0,0,1,0
724500,03928,2015,06,27,77.4,24,59.8,24,1017.3,24,970.4,24,10.0,24,6.6,24,14.0,999.9,90.0,,64.9,,0.02,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,28,79.5,24,59.5,24,1014.1,24,967.4,24,10.0,24,7.7,24,12.0,22.9,99.0,,64.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,29,81.8,24,57.3,24,1012.6,24,966.2,24,10.0,24,5.6,24,8.0,999.9,99.0,,64.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,06,30,81.9,24,59.4,24,1012.8,24,966.2,24,9.9,24,5.2,24,11.1,18.1,100.0,,64.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,01,85.3,24,62.9,24,1008.2,24,962.1,24,10.0,24,9.2,24,17.1,24.1,100.0,,64.9,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,02,79.9,24,69.7,24,1009.1,21,963.2,24,9.3,24,6.1,24,15.0,20.0,98.1,,73.0,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,03,75.1,24,65.4,24,1012.2,23,965.6,24,9.7,24,6.6,24,15.9,17.1,86.0,,66.0,,0.17,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,04,77.2,24,62.9,24,1013.4,24,966.7,24,9.9,24,6.0,24,11.1,999.9,91.0,,64.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,05,84.2,24,66.5,24,1011.3,24,964.9,24,9.6,24,11.0,24,18.1,26.0,100.0,,64.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,06,84.8,24,69.3,24,1009.6,22,963.2,24,9.3,24,14.0,24,20.0,33.0,95.0,*,71.6,*,0.0,G,999.9,1,1,0,0,1,0
724500,03928,2015,07,07,69.0,24,62.8,24,1014.8,16,968.0,24,4.6,24,11.5,24,18.1,28.0,75.0,*,64.9,*,3.52,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,08,66.8,24,60.3,24,1015.0,18,967.4,24,7.2,24,7.3,24,12.0,999.9,75.9,,63.0,,0.28,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,09,70.9,24,65.3,24,1014.8,21,968.0,24,7.0,24,5.4,24,9.9,999.9,79.0,,63.0,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,10,74.9,24,68.9,24,1014.9,19,968.1,24,9.5,24,8.8,24,22.9,39.0,84.9,,66.0,,0.29,G,999.9,1,1,0,0,1,0
724500,03928,2015,07,11,81.2,24,70.4,24,1014.4,24,967.7,24,10.0,24,13.2,24,20.0,27.0,91.0,,70.0,,0.61,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,12,83.1,24,69.5,24,1012.7,24,966.3,24,10.0,24,11.5,24,15.9,21.0,95.0,,73.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,13,85.7,24,72.4,24,1008.3,24,962.2,24,10.0,24,10.1,24,13.0,999.9,98.1,,73.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,14,87.2,24,70.3,24,1006.9,24,960.9,24,10.0,24,8.4,24,12.0,999.9,98.1,,75.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,15,86.0,24,72.1,24,1009.0,24,963.1,24,10.0,24,10.6,24,15.9,21.0,96.1,,77.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,16,85.1,24,69.3,24,1009.0,24,962.8,24,10.0,24,10.0,24,15.0,999.9,96.1,,75.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,17,84.7,24,69.4,24,1008.5,24,962.4,24,10.0,24,11.5,24,18.1,26.0,96.1,,75.0,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,18,87.0,24,69.5,24,1008.3,24,962.2,24,10.0,24,14.1,24,19.0,27.0,100.0,,75.9,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,19,86.4,24,69.3,24,1011.2,24,965.0,24,10.0,24,8.2,24,18.1,999.9,100.0,,77.0,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,20,86.5,24,68.3,24,1010.6,24,964.5,24,10.0,24,5.6,24,11.1,999.9,97.0,,77.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,21,78.3,24,69.2,24,1012.2,18,965.5,24,9.6,24,9.0,24,17.1,28.9,97.0,,73.9,,0.02,G,999.9,0,1,0,0,1,0
724500,03928,2015,07,22,76.0,24,68.0,24,1011.3,24,964.7,24,10.0,24,5.7,24,8.0,999.9,87.1,,70.0,,0.71,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,23,83.4,24,71.1,24,1010.7,23,964.4,24,10.0,24,6.0,24,9.9,15.0,95.0,,70.0,,0.0,G,999.9,0,0,0,0,1,0
724500,03928,2015,07,24,87.5,24,73.0,24,1011.8,24,965.5,24,10.0,24,8.6,24,15.0,18.1,100.0,,73.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,25,86.3,24,71.5,24,1011.7,24,965.4,24,10.0,24,7.9,24,14.0,20.0,100.0,,75.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,26,87.1,24,69.7,24,1010.3,24,964.1,24,10.0,24,8.5,24,15.0,20.0,97.0,,75.9,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,07,27,86.3,24,69.5,24,1010.7,24,964.5,24,10.0,24,9.6,24,18.1,24.1,97.0,,77.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,28,87.8,24,68.5,24,1009.4,24,963.3,24,10.0,24,13.6,24,20.0,26.0,100.0,,77.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,07,29,81.2,24,69.4,24,1015.3,24,968.9,24,10.0,24,10.4,24,20.0,27.0,100.0,,73.9,,0.0,G,999.9,0,1,0,0,1,0
724500,03928,2015,07,30,76.2,24,68.7,24,1019.8,20,973.4,24,9.1,24,7.7,24,28.9,35.0,86.0,,70.0,,0.27,G,999.9,0,1,0,0,1,0
724500,03928,2015,07,31,80.3,24,67.3,24,1019.6,24,972.7,24,10.0,24,2.9,24,9.9,999.9,93.0,,70.0,,1.53,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,01,81.1,24,70.7,24,1016.5,24,969.9,24,9.1,24,5.3,24,8.0,14.0,93.0,,72.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,02,81.0,24,68.9,24,1012.4,24,965.9,24,10.0,24,8.3,24,15.0,18.1,91.0,,71.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,03,80.8,24,68.3,24,1011.5,24,965.1,24,10.0,24,7.4,24,13.0,999.9,91.9,,70.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,04,78.6,24,68.5,24,1012.3,24,965.8,24,10.0,24,8.0,24,14.0,19.0,91.9,,70.0,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,08,05,77.1,24,69.4,24,1011.8,20,965.5,24,9.1,24,7.2,24,22.9,31.1,87.1,,69.1,,0.32,G,999.9,0,1,0,0,1,0
724500,03928,2015,08,06,78.5,24,69.6,24,1010.8,24,964.3,24,9.8,24,8.4,24,12.0,999.9,90.0,,69.1,,0.97,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,07,84.1,24,72.3,24,1009.2,24,962.9,24,10.0,24,7.5,24,11.1,999.9,93.0,,70.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,08,85.8,24,72.6,24,1008.5,24,962.4,24,10.0,24,11.2,24,17.1,18.1,97.0,,75.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,09,82.1,24,70.2,24,1009.5,23,963.2,24,9.7,24,7.6,24,19.0,29.9,97.0,,75.0,,0.0,G,999.9,0,1,0,0,1,0
724500,03928,2015,08,10,82.7,24,71.1,24,1013.0,21,966.4,24,8.9,24,6.2,24,19.0,33.0,93.9,,72.0,,2.11,G,999.9,0,1,0,0,1,0
724500,03928,2015,08,11,79.7,24,65.7,24,1019.0,24,972.2,24,10.0,24,8.2,24,13.0,999.9,93.9,,71.1,,0.1,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,12,76.0,24,60.7,24,1021.6,24,974.5,24,10.0,24,5.3,24,8.9,999.9,86.0,,66.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,13,75.7,24,61.9,24,1019.1,24,972.0,24,10.0,24,6.3,24,11.1,15.9,86.0,,66.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,14,78.8,24,63.7,24,1017.9,24,971.1,24,10.0,24,7.0,24,13.0,999.9,88.0,,66.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,15,77.7,24,62.9,24,1018.6,24,971.7,24,10.0,24,7.2,24,13.0,999.9,88.0,,66.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,16,77.5,24,62.4,24,1015.9,24,969.1,24,10.0,24,7.6,24,13.0,999.9,89.1,,63.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,17,78.7,24,63.6,24,1013.6,24,966.9,24,9.9,24,5.7,24,9.9,999.9,91.0,,63.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,18,78.6,24,67.4,24,1007.8,23,961.4,24,9.7,24,10.2,24,19.0,22.0,91.0,,66.9,,0.24,G,999.9,0,1,0,0,1,0
724500,03928,2015,08,19,68.2,24,54.9,24,1011.9,24,965.0,24,10.0,24,9.3,24,15.9,21.0,87.1,,60.1,,0.04,G,999.9,0,1,0,0,0,0
724500,03928,2015,08,20,67.7,24,51.4,24,1015.1,24,967.8,24,10.0,24,7.1,24,17.1,22.9,82.0,,55.9,,0.0,I,999.9,0,0,0,0,0,0
724500,03928,2015,08,21,69.3,24,58.7,24,1013.7,23,966.6,24,10.0,24,9.3,24,14.0,999.9,82.0,,55.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,22,75.3,24,66.5,24,1009.9,20,963.4,24,10.0,24,11.6,24,22.0,29.9,89.1,,61.0,,0.0,G,999.9,0,1,0,0,1,0
724500,03928,2015,08,23,72.4,24,59.4,24,1016.3,23,969.2,23,9.2,24,12.0,24,22.9,39.0,89.1,,62.1,,2.51,G,999.9,0,1,0,0,1,0
724500,03928,2015,08,24,68.5,24,51.4,24,1020.8,24,973.2,24,10.0,24,4.2,24,9.9,999.9,81.0,,55.0,,2.5,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,25,70.5,24,52.6,24,1020.0,24,972.6,24,10.0,24,4.7,24,12.0,999.9,84.9,,54.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,26,76.1,24,59.6,24,1018.7,24,971.6,24,10.0,24,7.0,24,12.0,17.1,90.0,,54.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,27,79.4,24,67.6,24,1015.1,24,968.5,24,10.0,24,12.8,24,24.1,31.1,90.0,,66.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,08,28,78.5,24,67.5,24,1011.9,24,965.3,24,9.9,24,10.4,24,15.9,22.9,90.0,,70.0,,0.08,G,999.9,0,1,0,0,0,0
724500,03928,2015,08,29,73.0,24,63.7,24,1014.6,24,967.7,24,10.0,24,7.9,24,13.0,999.9,90.0,,66.0,,0.01,G,999.9,0,1,0,0,0,0
724500,03928,2015,08,30,70.3,24,61.8,24,1015.5,20,968.5,24,8.2,24,4.5,24,8.9,999.9,84.0,,60.1,,0.0,G,999.9,1,0,0,0,0,0
724500,03928,2015,08,31,78.5,24,66.1,24,1012.6,24,966.0,24,8.5,24,7.4,24,14.0,17.1,93.9,,60.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,01,80.8,24,63.9,24,1013.4,24,966.9,24,10.0,24,10.5,24,17.1,22.0,93.9,,68.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,02,82.5,24,64.8,24,1013.1,24,966.6,24,10.0,24,13.1,24,21.0,26.0,95.0,,68.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,03,82.2,24,63.8,24,1011.1,24,964.7,24,10.0,24,12.8,24,22.0,28.0,95.0,,71.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,04,82.0,24,64.6,24,1011.0,24,964.6,24,10.0,24,11.5,24,17.1,24.1,95.0,,70.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,05,83.0,24,67.8,24,1012.7,24,966.3,24,10.0,24,10.7,24,15.9,22.9,96.1,,70.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,06,85.7,24,68.6,24,1012.0,24,965.7,24,10.0,24,12.1,24,15.9,22.0,100.0,,72.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,07,87.2,24,67.7,24,1010.3,24,964.2,24,10.0,24,11.0,24,20.0,27.0,102.0,,75.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,08,78.6,24,67.8,24,1010.4,20,964.0,24,9.0,24,10.7,24,25.1,33.0,102.0,,73.0,,0.32,G,999.9,0,1,0,0,1,0
724500,03928,2015,09,09,75.7,24,66.6,24,1013.6,22,967.0,24,9.9,24,4.9,24,9.9,999.9,88.0,,69.1,,0.29,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,10,76.7,24,65.6,24,1012.5,24,965.9,24,9.7,24,6.5,24,12.0,18.1,89.1,,66.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,11,72.2,24,59.8,24,1016.8,21,969.6,24,9.7,24,11.2,24,25.1,33.0,89.1,,64.0,,0.53,G,999.9,0,1,0,0,1,0
724500,03928,2015,09,12,65.1,24,49.4,24,1020.5,24,972.9,24,9.7,24,4.9,24,13.0,999.9,78.1,,53.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,13,69.0,24,53.0,24,1014.5,24,967.2,24,10.0,24,12.1,24,20.0,27.0,86.0,,53.1,,0.07,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,14,75.9,24,56.2,24,1009.3,24,962.7,24,10.0,24,17.4,24,27.0,38.1,89.1,,57.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,15,77.2,24,57.2,24,1012.2,24,965.6,24,10.0,24,19.1,24,24.1,33.0,90.0,,68.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,16,79.9,24,65.9,24,1013.2,24,966.6,24,10.0,24,17.6,24,27.0,35.9,93.0,,68.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,17,82.3,24,66.4,24,1009.3,24,963.0,24,10.0,24,17.7,24,22.9,34.0,95.0,,71.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,18,79.9,24,66.1,24,1007.5,21,961.0,24,10.0,24,13.8,24,19.0,26.0,95.0,,68.0,,0.01,G,999.9,0,1,0,0,1,0
724500,03928,2015,09,19,64.4,24,51.9,24,1017.6,24,970.2,24,10.0,24,7.5,24,15.9,22.9,88.0,,55.0,,0.0,A,999.9,0,0,0,0,0,0
724500,03928,2015,09,20,67.9,24,53.9,24,1017.3,24,969.9,24,10.0,24,8.0,24,13.0,999.9,79.0,,55.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,21,69.9,24,62.9,24,1015.0,20,968.0,24,9.0,24,10.2,24,14.0,999.9,82.9,,59.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,22,77.1,24,64.2,24,1014.6,24,967.8,24,10.0,24,10.4,24,15.9,22.0,91.0,,64.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,23,75.4,24,63.6,24,1016.8,24,970.0,24,9.9,24,9.3,24,15.0,19.0,91.0,,66.9,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,09,24,74.8,24,58.2,24,1017.7,24,970.7,24,10.0,24,6.9,24,11.1,999.9,86.0,,66.9,,0.03,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,25,72.4,24,58.8,24,1018.5,24,971.4,24,9.9,24,3.5,24,8.0,999.9,86.0,,61.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,26,72.8,24,59.8,24,1018.2,24,971.1,24,9.0,24,5.5,24,9.9,17.1,86.0,,61.0,,0.88,G,999.9,0,1,0,0,1,0
724500,03928,2015,09,27,70.8,24,53.7,24,1015.2,24,968.1,24,10.0,24,3.5,24,8.0,999.9,84.0,,57.0,,0.12,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,28,71.9,24,56.7,24,1012.6,24,965.7,24,9.9,24,5.3,24,8.0,999.9,86.0,,57.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,29,71.8,24,57.9,24,1013.9,24,966.9,24,10.0,24,5.4,24,15.0,999.9,86.0,,59.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,09,30,66.2,24,56.2,24,1018.8,24,971.5,24,10.0,24,9.5,24,14.0,999.9,86.0,,57.9,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,10,01,64.8,24,46.2,24,1021.2,23,973.5,24,10.0,24,7.8,24,13.0,999.9,73.9,*,55.4,*,0.05,G,999.9,0,1,0,0,1,0
724500,03928,2015,10,02,61.2,24,41.2,24,1022.6,24,974.7,24,10.0,24,7.8,24,9.9,999.9,75.0,,52.0,,0.0,I,999.9,0,0,0,0,0,0
724500,03928,2015,10,03,58.9,24,41.2,24,1017.6,24,969.7,24,10.0,24,8.0,24,13.0,999.9,72.0,,50.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,04,61.5,24,41.6,24,1018.5,24,970.8,24,10.0,24,6.3,24,12.0,999.9,73.9,,50.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,05,59.0,24,47.9,24,1020.5,24,972.8,24,10.0,24,4.9,24,9.9,999.9,73.9,,53.1,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,10,06,64.1,24,53.4,24,1020.8,24,973.0,24,10.0,24,3.0,24,6.0,999.9,79.0,,53.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,07,66.9,24,54.3,24,1019.9,24,972.4,24,10.0,24,3.2,24,8.0,999.9,81.0,,53.1,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,10,08,69.4,24,56.8,24,1017.5,24,970.2,24,10.0,24,4.5,24,18.1,21.0,88.0,,53.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,09,65.7,24,53.2,24,1022.5,21,974.5,24,10.0,24,9.9,24,19.0,27.0,88.0,,55.9,,0.62,G,999.9,0,1,0,0,1,0
724500,03928,2015,10,10,60.2,24,48.5,24,1022.1,24,974.1,24,9.7,24,7.9,24,15.0,19.0,77.0,,48.0,,0.36,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,11,69.7,24,56.1,24,1009.9,24,962.9,24,10.0,24,10.5,24,17.1,24.1,90.0,,48.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,12,72.5,24,46.3,24,1008.5,24,961.8,24,10.0,24,11.4,24,22.0,28.0,90.0,,59.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,13,63.5,24,37.3,24,1014.6,24,967.2,24,10.0,24,4.8,24,9.9,999.9,84.9,,46.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,14,70.2,24,39.7,24,1015.5,24,968.3,24,10.0,24,8.0,24,15.0,20.0,84.9,,46.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,15,69.3,24,40.5,24,1016.1,24,968.9,24,10.0,24,10.2,24,21.0,25.1,86.0,,57.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,16,62.7,24,28.9,24,1028.4,24,980.4,24,10.0,24,9.7,24,19.0,27.0,86.0,,50.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,17,59.3,24,29.5,24,1028.3,24,980.0,24,10.0,24,9.8,24,15.9,20.0,70.0,,50.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,18,59.6,24,35.3,24,1025.3,24,977.1,24,10.0,24,13.5,24,21.0,28.0,78.1,,48.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,19,65.4,24,36.9,24,1019.1,24,971.5,24,10.0,24,16.5,24,27.0,38.1,81.0,,48.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,20,70.9,24,43.5,24,1013.8,24,966.8,24,10.0,24,17.7,24,22.9,31.1,84.0,,51.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,21,70.0,24,53.6,24,1017.3,24,970.1,24,10.0,24,8.8,24,17.1,999.9,84.0,,57.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2015,10,22,70.0,24,58.7,24,1017.7,24,970.5,24,10.0,24,10.0,24,22.0,33.0,82.0,,57.0,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2015,10,23,69.3,24,59.3,24,1011.4,21,964.6,24,9.8,24,12.4,24,19.0,22.0,80.1,,63.0,,0.0,G,999.9,0,1,0,0,0,0
