stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
724500,03928,2017,01,11,46.5,24,27.6,24,1006.7,24,958.7,24,10.0,24,11.2,24,22.0,28.0,66.0,,37.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,12,25.2,24,11.8,24,1018.8,24,970.1,24,10.0,24,12.6,24,18.1,22.9,37.0,*,17.1,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,13,24.3,24,11.6,24,1033.0,24,982.6,24,10.0,24,9.9,24,13.0,999.9,33.1,,17.1,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2017,01,14,29.5,24,19.2,24,1033.8,23,983.4,24,9.2,24,6.2,24,9.9,999.9,36.0,,21.0,,0.04,G,999.9,0,1,0,0,0,0
724500,03928,2017,01,15,32.6,24,30.9,24,1026.5,18,977.0,24,6.0,24,6.1,24,8.9,999.9,36.0,,27.1,,0.81,G,999.9,0,1,0,0,0,0
724500,03928,2017,01,16,37.9,24,37.3,24,1013.6,18,964.1,24,6.0,24,8.6,24,14.0,999.9,52.0,,32.0,,1.56,G,999.9,1,1,0,0,0,0
724500,03928,2017,01,17,39.0,24,32.4,24,1019.3,23,970.3,24,9.8,24,7.9,24,12.0,999.9,51.1,,32.0,,0.09,G,999.9,0,1,0,0,0,0
724500,03928,2017,01,18,40.7,24,34.1,24,1019.8,24,970.6,24,10.0,24,5.5,24,14.0,999.9,55.0,,28.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,19,46.3,24,42.0,24,1008.3,20,959.9,24,7.8,24,9.4,24,15.9,21.0,55.0,,30.2,,0.0,G,999.9,1,1,0,0,0,0
724500,03928,2017,01,20,46.8,24,44.4,24,998.2,12,951.7,24,5.0,24,6.4,24,13.0,999.9,52.0,,39.9,,0.0,G,999.9,1,1,0,0,0,0
724500,03928,2017,01,21,38.3,24,35.2,24,998.5,22,950.4,24,8.5,24,5.6,24,13.0,999.9,52.0,,28.0,,0.0,G,999.9,1,1,0,0,0,0
724500,03928,2017,01,22,47.3,24,38.7,24,1002.6,24,955.0,24,9.8,24,13.4,24,21.0,28.0,54.0,,31.1,,0.24,G,999.9,0,1,0,0,0,0
724500,03928,2017,01,23,38.8,24,30.1,24,1012.2,24,963.4,24,10.0,24,6.8,24,17.1,999.9,55.0,,25.0,,0.19,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,24,48.1,24,34.7,24,1000.6,24,952.7,24,10.0,24,12.5,24,22.0,27.0,68.0,,26.2,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,25,36.0,24,25.3,24,1009.6,24,961.3,24,10.0,24,15.3,24,21.0,27.0,43.0,*,28.9,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,26,31.0,24,17.7,24,1022.2,24,972.7,24,10.0,24,11.3,24,17.1,22.0,42.1,,23.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,27,32.6,24,17.2,24,1024.7,24,975.1,24,10.0,24,10.1,24,18.1,21.0,48.0,,21.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,28,38.2,24,21.9,24,1022.0,24,972.8,24,10.0,24,11.3,24,17.1,22.9,53.1,,21.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,29,44.2,24,25.3,24,1019.9,24,971.1,24,10.0,24,10.3,24,17.1,22.9,63.0,,27.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,30,46.0,24,25.6,24,1017.9,24,969.1,24,10.0,24,6.8,24,15.0,999.9,73.0,,28.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,01,31,47.7,24,25.1,24,1014.2,24,965.9,24,10.0,24,6.2,24,12.0,999.9,73.0,,30.2,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,01,42.9,24,24.2,24,1017.3,24,969.1,24,10.0,24,14.0,24,21.0,28.0,60.1,,34.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,02,29.0,24,13.6,24,1031.6,24,981.7,24,10.0,24,13.1,24,18.1,25.1,48.9,,21.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,03,29.1,24,9.8,24,1033.6,24,983.3,24,10.0,24,6.8,24,11.1,999.9,37.0,,21.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,04,36.6,24,19.1,24,1022.9,24,972.8,24,10.0,24,13.1,24,22.9,31.1,57.9,,21.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,05,41.5,24,34.5,24,1015.3,20,966.9,24,6.5,24,6.4,24,13.0,999.9,62.1,,22.1,,0.0,G,999.9,1,0,0,0,0,0
724500,03928,2017,02,06,50.7,24,45.0,24,1008.3,23,960.3,24,7.7,24,7.7,24,21.0,999.9,66.0,*,42.1,*,0.0,G,999.9,1,1,0,0,0,0
724500,03928,2017,02,07,50.6,24,37.9,24,1002.4,24,955.1,24,9.5,24,6.2,24,13.0,999.9,68.0,,33.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,08,32.6,24,20.6,24,1013.5,23,965.4,24,10.0,24,15.8,24,21.0,28.0,53.1,*,25.0,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,09,28.3,24,14.3,24,1027.4,24,977.1,24,10.0,24,8.5,24,17.1,22.9,45.0,,17.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,10,49.5,24,28.7,24,1013.5,24,964.6,24,10.0,24,14.3,24,20.0,25.1,73.9,*,39.0,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,11,59.1,24,44.0,24,1005.8,24,958.7,24,10.0,24,9.1,24,12.0,999.9,73.9,,39.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,12,51.0,24,32.8,24,1023.4,24,975.7,24,10.0,24,13.7,24,18.1,26.0,73.0,,43.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,13,41.2,24,21.9,24,1028.3,24,978.7,24,10.0,24,4.1,24,12.0,999.9,63.0,,30.9,,0.0,G,999.9,0,1,0,0,0,0
724500,03928,2017,02,14,43.2,24,32.6,24,1018.7,24,970.0,24,10.0,24,7.3,24,15.9,999.9,52.0,,34.0,,0.03,G,999.9,0,1,0,0,0,0
724500,03928,2017,02,15,42.5,24,23.2,24,1020.0,24,971.1,24,10.0,24,8.8,24,12.0,999.9,59.0,,30.0,,0.01,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,16,46.1,24,27.9,24,1013.8,24,965.1,24,10.0,24,10.8,24,21.0,27.0,72.0,,28.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,17,51.6,24,34.9,24,1006.6,24,958.8,24,10.0,24,10.8,24,15.9,28.0,73.0,,29.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,18,54.2,24,41.9,24,1007.3,24,959.7,24,9.6,24,6.5,24,12.0,999.9,73.0,,36.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,19,52.4,24,48.5,24,1010.5,20,963.2,24,6.8,24,8.5,24,15.9,999.9,73.0,,39.0,,0.0,G,999.9,1,0,0,0,0,0
724500,03928,2017,02,20,59.1,24,55.5,24,1009.2,21,961.7,24,8.5,24,9.6,24,14.0,999.9,64.0,,42.1,,0.8,G,999.9,0,1,0,0,1,0
724500,03928,2017,02,21,53.8,24,40.6,24,1014.7,24,966.6,24,10.0,24,6.3,24,11.1,999.9,71.1,,39.0,,0.3,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,22,54.5,24,39.5,24,1009.5,24,961.5,24,10.0,24,7.4,24,13.0,999.9,77.0,,37.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,23,57.7,24,45.4,24,1000.1,24,952.6,24,10.0,24,8.1,24,15.0,999.9,77.0,,37.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,24,40.9,24,30.2,24,1007.5,20,958.5,24,10.0,24,19.6,24,28.9,42.0,69.8,*,34.0,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,25,29.3,24,15.8,24,1022.3,24,972.5,24,9.7,24,9.6,24,15.9,27.0,45.0,,18.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,26,38.7,24,21.2,24,1015.2,24,966.2,24,10.0,24,5.9,24,8.9,999.9,53.1,,19.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,27,44.0,24,32.7,24,1013.3,21,964.6,24,10.0,24,8.4,24,17.1,22.9,62.1,,28.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,02,28,59.3,24,50.3,24,1004.4,21,957.1,24,7.5,24,11.5,24,20.0,27.0,68.0,*,53.1,*,0.0,G,999.9,1,0,0,0,0,0
724500,03928,2017,03,01,48.0,24,23.1,24,1015.0,24,967.5,24,10.0,24,15.3,24,26.0,35.9,68.0,,33.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,02,42.7,24,16.8,24,1028.3,24,979.2,24,10.0,24,7.3,24,15.9,25.1,62.1,,24.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,03,47.9,24,22.1,24,1030.1,24,980.7,24,10.0,24,12.3,24,24.1,33.0,69.1,,24.3,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,04,54.6,24,29.5,24,1022.3,24,973.8,24,10.0,24,17.8,24,31.1,38.1,69.1,,32.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,05,55.9,24,49.7,24,1014.5,23,966.6,24,9.7,24,22.5,24,28.9,35.9,69.1,,39.9,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,06,64.0,24,54.8,24,1003.6,24,956.3,24,10.0,24,25.5,24,32.1,44.1,79.0,,51.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,07,50.4,24,9.8,24,1016.0,24,968.4,24,10.0,24,15.2,24,28.9,46.0,79.0,,27.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,08,50.3,24,18.6,24,1021.9,24,973.1,24,10.0,24,8.6,24,25.1,35.9,73.0,,30.2,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,09,56.6,24,39.5,24,1016.1,24,967.9,24,10.0,24,5.4,24,20.0,28.0,75.9,,32.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,10,44.6,24,24.3,24,1026.9,24,978.2,24,10.0,24,15.3,24,21.0,28.9,70.0,*,30.0,*,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,11,40.5,24,21.3,24,1026.7,24,977.6,24,10.0,24,11.9,24,17.1,999.9,48.9,,31.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,12,33.8,24,27.9,24,1027.7,24,978.1,24,9.7,24,10.1,24,22.0,25.1,43.0,,28.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,13,34.6,24,24.6,24,1023.2,23,973.9,24,9.6,24,14.1,24,25.1,35.0,43.0,,23.0,,0.02,G,999.9,0,1,0,0,0,0
724500,03928,2017,03,14,33.7,24,19.8,24,1026.7,24,977.2,24,10.0,24,6.9,24,8.9,999.9,43.0,,26.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,15,36.1,24,22.3,24,1029.1,24,979.1,24,9.8,24,9.5,24,14.0,22.0,51.1,,27.0,,0.0,G,999.9,0,0,1,0,0,0
724500,03928,2017,03,16,51.0,24,36.9,24,1018.4,24,969.5,24,9.9,24,14.0,24,26.0,33.0,75.9,,28.2,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,17,62.5,24,48.7,24,1015.2,22,967.7,21,7.9,24,12.3,24,22.0,27.0,77.0,*,53.1,*,0.0,G,999.9,1,0,0,0,0,0
724500,03928,2017,03,18,58.6,24,31.0,24,1024.8,24,976.6,24,10.0,24,8.2,24,11.1,999.9,78.1,,45.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,19,69.3,24,46.3,24,1017.3,24,969.5,24,10.0,24,14.4,24,26.0,33.0,89.1,,46.0,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,20,72.2,24,54.7,24,1011.4,24,964.6,23,9.9,24,8.2,24,18.1,22.9,89.1,,53.1,,0.0,G,999.9,0,0,0,0,0,0
724500,03928,2017,03,21,71.4,5,47.6,5,1013.6,5,966.5,5,10.0,5,12.8,5,15.0,999.9,78.1,*,66.0,*,0.0,I,999.9,0,0,0,0,0,0
